id,title,average_rating,isbn,isbn13,fk_language_code,num_pages,ratings_count,publication_date,fk_publisher
33876,On the Road to Tara,4.0,0810936844,9780810936843,23,224,29,9/1/1996,2169
33880,Selected Stories,4.28,0679767304,9780679767305,23,476,2738,12/4/1995,374
33883,Broken Vessels,4.33,0879239484,9780879239480,23,195,351,11/1/1992,1395
33888,In the Bedroom: Seven Stories,4.16,1400030773,9781400030774,23,148,870,1/29/2002,374
33896,Thirteen Moons,3.69,0375509321,9780375509322,23,422,10534,10/3/2006,1131
33904,Swimming Upstream: Collaborative Approaches to Watershed Management,3.21,0262693194,9780262693196,23,344,13,4/29/2005,2026
33906,Story of a Girl,3.66,0316014532,9780316014533,23,192,15106,1/10/2007,1883
33914,"Approaches to Teaching Atwood's ""the Handmaid's Tale"" and Other Works (Approaches to Teaching World Literature)",3.75,0873527364,9780873527361,23,215,8,1/1/1996,947
33917,The Namesake,3.99,0618485228,9780618485222,23,291,213178,9/1/2004,1620
33922,Becoming a Goddess of Inner Poise: Spirituality for the Bridget Jones in All of Us,3.59,0787976288,9780787976286,23,239,34,9/1/2004,513
33928,Full House: The Spread of Excellence from Plato to Darwin,3.96,0609801406,9780609801406,23,256,1630,9/16/1997,65
33929,Eight Little Piggies: Reflections in Natural History,4.09,0393311392,9780393311396,5,480,721,4/17/1994,944
33931,Time's Arrow  Time's Cycle: Myth and Metaphor in the Discovery of Geological Time,3.92,0674891996,9780674891999,23,240,321,1/1/1988,878
33932,The Hedgehog  the Fox & the Magister's Pox: Mending the Gap Between Science & the Humanities,3.63,1400051533,9781400051533,23,288,397,3/23/2004,105
33933,The Panda's Thumb: More Reflections in Natural History,4.11,0393308197,9780393308198,23,343,5726,8/17/1992,396
33935,Bully for Brontosaurus: Reflections in Natural History,4.15,039330857X,9780393308570,23,544,2608,4/17/1992,396
33936,Hen's Teeth and Horse's Toes: Further Reflections in Natural History,4.1,0393311031,9780393311037,23,413,1730,4/17/1994,2144
33937,The Richness of Life: The Essential Stephen Jay Gould,4.25,0393064980,9780393064988,23,672,363,5/17/2007,396
33938,The Wheel of Life: A Memoir of Living and Dying,4.16,0684846314,9780684846316,23,288,1080,6/19/1998,201
33953,Persuasive Communication,3.31,1572307021,9781572307025,5,351,4,10/18/2002,91
33956,The Spook's Apprentice (The Last Apprentice / Wardstone Chronicles  #1),3.99,0099456451,9780099456452,23,325,2956,6/30/2005,720
33957,Spooks: The Haunting of America: The Private Use of Secret Agents,4.12,0688033555,9780688033552,23,478,24,8/1/1978,83
33973,No More Bull!: The Mad Cowboy Targets America's Worst Enemy: Our Diet,3.93,0743286987,9780743286985,23,288,256,9/20/2005,201
33975,Animal E.R.: Extraordinary Stories Hope Healing from 1 World's Leading Veterinary Hospitals,3.95,0525945075,9780525945079,23,194,12,11/1/1999,1207
33978,ER Vets: Life in an Animal Emergency Room,3.91,0618436634,9780618436637,23,96,110,11/28/2005,9
33992,The 9/11 Commission Report: Final Report of the National Commission on Terrorist Attacks Upon the United States,3.6,0393326713,9780393326710,23,592,3272,7/22/2004,396
33993,Citizen Girl,2.4,0743266862,9780743266864,5,305,5415,10/4/2005,84
33999,On the Origin of Species by Means of Natural Selection,3.98,0486450066,9780486450063,23,321,185,6/23/2006,1399
34002,The Origin of Species/The Voyage of the Beagle,4.15,1400041279,9781400041275,23,1024,513,10/14/2003,208
34003,Genetics and the Origin of Species,4.14,0231054750,9780231054751,23,364,26,7/22/1982,1499
34014,Organized Crime,3.8,0131730363,9780131730366,23,496,12,7/1/2006,1561
34015,Physics of Fully Ionized Gases,4.25,0486449823,9780486449821,23,192,4,7/7/2006,1399
34016,Criminal Investigation: The Art and the Science,4.21,0131198777,9780131198777,5,536,1,10/19/2004,1561
34050,A Collection of Rudyard Kipling's Just So Stories,4.09,0763626295,9780763626297,5,128,177,10/7/2004,833
34052,Collected Stories,4.06,1857151992,9781857151992,23,911,13,10/20/1994,1398
34053,Just So Stories,4.09,0517266555,9780517266557,23,210,39365,8/5/2003,1165
34055,If: A Father's Advice to His Son,4.39,0689877994,9780689877995,23,40,581,3/27/2007,96
34067,Much Ado about Nothing,4.07,0521598222,9780521598224,23,284,9,5/2/1998,24
34069,Much Ado about Nothing,4.07,0198321473,9780198321477,23,160,37,12/2/2004,1978
34080,The Waste Land,4.11,0393974995,9780393974997,23,320,35549,12/1/2000,944
34081,The Annotated Waste Land with Eliot's Contemporary Prose,4.11,0300119941,9780300119947,23,304,227,8/28/2006,777
34082,The Waste Land and Other Writings,4.21,0375759344,9780375759345,23,272,3124,1/8/2002,69
34084,The Waste Lands (The Dark Tower  #3),4.24,0670032565,9780670032563,23,422,145740,6/23/2003,442
34087,Timequake,3.72,0224036408,9780224036405,23,219,75,10/17/1997,1674
34153,Climb the Family Tree  Jesse Bear!,3.49,0689807015,9780689807015,5,32,63,7/1/2004,964
34154,What a Scare  Jesse Bear,3.47,0689851901,9780689851902,5,32,104,3/21/2012,964
34155,Political Philosophy: A Beginners' Guide for Students and Politicians,3.93,0745635326,9780745635323,23,240,175,8/4/2006,51
34156,Liberals and Communitarians,4.0,0631198199,9780631198192,23,388,28,5/1/1996,580
34157,Political Philosophy: A Beginner's Guide for Students and Politicians,3.93,0745628478,9780745628479,23,194,6,10/15/2001,51
34161,Seven Men and Two Others,3.88,1853754153,9781853754159,23,288,58,1/9/2001,1340
34168,Dakota,3.72,0312997833,9780312997830,23,306,33,8/30/2005,832
34172,El Paso,3.35,0312970749,9780312970741,23,256,23,7/15/1999,832
34177,The Visual Arts: A History,3.85,0810935937,9780810935938,23,960,0,12/1/2002,2169
34178,The Visual Arts: A History  Volume 2,4.0,0131551132,9780131551138,23,604,6,5/27/2005,1561
34179,The Visual Arts: A History,3.85,0131935070,9780131935075,23,936,38,5/1/2005,1561
34187,The Brooklyn Bridge (Wonders of the World),4.44,1931414165,9781931414166,23,46,37,9/12/2006,1697
34191,John Adams,3.88,0805069372,9780805069372,23,224,383,6/11/2003,11
34199,The I Ching or Book of Changes,4.19,0140192077,9780140192070,23,739,126,6/29/1989,101
34200,The Complete I Ching: The Definitive Translation,4.28,0892811455,9780892811458,23,539,330,4/15/2004,974
34207,I Ching: The Book of Change,4.19,0140193359,9780140193350,23,240,42,8/1/1991,101
34208,The Everyday I Ching,4.19,0312151225,9780312151225,23,224,23,1/15/1997,323
34221,Richard Matheson's Hell House  Book 1,4.08,1932382607,9781932382600,23,48,13,1/11/2005,1902
34222,H.G. Wells' The War of the Worlds (Graphic Novel),3.87,1593074743,9781593074746,23,70,367,4/19/2006,438
34224,New Complete Guide to Sewing,4.23,0762104201,9780762104208,23,384,420,10/24/2002,1843
34227,A Reader's Digest Songbook: Remembering Yesterday's Hits,4.38,0895772493,9780895772497,23,12,13,10/1/1987,1793
34229,Complete Guide to the Bible,4.58,0762100737,9780762100736,23,448,12,8/24/1998,1103
34241,焼きたて!!ジャぱん 1,3.97,4091263917,9784091263919,8,187,6,3/18/2002,1579
34247,200 Quilt Blocks: To Mix and Match,4.09,0896892026,9780896892026,23,128,5,10/1/2005,1668
34251,The Girl in the Glass,3.72,0060936193,9780060936198,23,304,785,8/16/2005,2110
34262,Peter and the Starcatchers (Peter and the Starcatchers  #1),4.03,078684907X,9780786849079,23,452,66017,5/1/2006,2168
34264,Peter Pan in Scarlet,3.55,1416918086,9781416918080,23,307,5421,10/5/2006,1023
34266,It's All Too Much: An Easy Plan for Living a Richer Life with Less Stuff,3.85,0743292642,9780743292641,23,230,4644,1/1/2007,166
34268,Peter Pan,4.08,0805072454,9780805072457,23,176,213538,10/1/2003,1974
34270,The Callahan Chronicals (Callahan's #1-3),4.31,0812539370,9780812539370,23,416,2326,10/15/1997,810
34281,The Pinhoe Egg  (Chrestomanci  #6),4.06,0061131245,9780061131240,23,515,6899,10/3/2006,1724
34284,The Chronicles of Chrestomanci  Vol. 1 (Chrestomanci  #1-2),4.21,006447268X,9780064472685,5,598,13864,4/10/2007,1724
34288,The Time of the Ghost,3.66,0064473546,9780064473545,23,291,2122,1/1/1981,915
34295,Whitethorn Woods,3.61,0307265781,9780307265784,23,339,11498,3/6/2007,902
34296,The Builders,3.97,1902602684,9781902602684,23,87,664,11/1/2006,1032
34298,Dublin 4,3.64,0099498588,9780099498582,5,256,2155,5/4/2006,358
34299,Victoria Line  Central Line,3.6,0099498634,9780099498636,23,432,957,7/6/2006,358
34301,Echoes,3.8,0440122090,9780440122098,5,496,9434,2/10/1997,1252
34303,Firefly Summer,3.91,0099498669,9780099498667,23,928,10463,8/3/2006,358
34307,Aches & Pains,3.53,0385335105,9780385335102,5,99,356,6/13/2000,1217
34310,The Glass Lake,3.93,0752876872,9780752876870,23,704,17624,6/29/2005,1932
34312,The Copper Beech,3.91,0752876813,9780752876818,23,407,18720,6/1/2005,1730
34317,Dr. Jekyll and Mr. Hyde (Bullseye Chillers),3.81,0394863658,9780394863658,23,96,30,2/12/1984,869
34318,Harry Potter and the Sorcerer's Stone (Harry Potter  #1),4.47,0786222727,9780786222728,23,424,147,11/12/1999,1454
34319,Code Word Kangaroo (Adam Sharp #6),4.14,0375826890,9780375826894,23,48,5,9/28/2004,869
34320,Operation Spy School (Adam Sharp  #4),3.8,0375824049,9780375824043,23,44,0,9/23/2003,869
34321,The Empty Envelope (A to Z Mysteries  #5),4.06,0679890548,9780679890546,23,96,82,9/9/2009,869
34324,The School Skeleton (A to Z Mysteries  #19),3.99,0375813683,9780375813689,5,96,1844,1/28/2003,869
34325,Moose Master (Adam Sharp #5),4.12,0375826882,9780375826887,5,48,12,4/27/2004,869
34327,La Biblia de los Critales: Guia definitiva de los cristales (Cuerpo-Mente),4.38,8484451143,9788484451143,22,383,6,1/1/2006,1109
34343,Eva Hesse Drawing,4.55,0300116187,9780300116182,23,344,51,12/28/2006,777
34385,Inferno,4.0,034548357X,9780345483577,23,560,219,10/25/2005,69
34407,The Pirates Laffite: The Treacherous World of the Corsairs of the Gulf,3.5,0156032597,9780156032599,23,756,217,5/1/2006,1620
34420,Wither (Wendy Ward  #1),3.71,0671024817,9780671024819,23,438,545,3/1/2000,1849
34426,Howl's Moving Castle Film Comic  Vol. 1,4.41,1421500914,9781421500911,23,176,847,8/2/2005,535
34427,Howl's Moving Castle Picture Book (Howl's Moving Castle Film Comics  #1),4.41,1421500906,9781421500904,23,184,1696,9/1/2005,535
34435,The Theban Plays: Antigone  King Oidipous & Oidipous at Colonus (Focus Classical Library),3.97,1585100374,9781585100378,5,248,57,12/1/2001,2216
34436,The Complete Greek Tragedies  Volume 2: Sophocles,4.14,0226307654,9780226307657,23,472,32,8/1/1992,1096
34440,Doctor Faustus,4.08,0375701168,9780375701160,23,535,7825,7/27/1999,374
34443,Doctor Faustus,3.8,0872207293,9780872207295,23,192,102,3/15/2005,1865
34444,Doctor Faustus,4.08,0679409963,9780679409960,23,580,88,6/2/1992,208
34449,The Makioka Sisters,4.03,0679761640,9780679761648,23,530,4596,9/26/1995,374
34452,Many Lives  Many Masters: The True Story of a Prominent Psychiatrist  His Young Patient  and the Past Life Therapy That Changed Both Their Lives,4.16,0446520594,9780446520591,23,217,24345,3/12/1996,1014
34460,Quicksand,3.65,0679760229,9780679760221,23,224,1060,6/24/1995,374
34462,Naomi,3.69,0375724745,9780375724749,11,237,3825,4/10/2001,374
34463,Seven Japanese Tales,3.85,0679761071,9780679761075,23,298,1291,10/1/1996,374
34468,A Cat  a Man  and Two Women,3.8,4770016050,9784770016058,23,164,972,4/1/1992,1381
34472,The Reed Cutter & Captain Shigemoto's Mother,3.67,0679757910,9780679757917,23,180,137,6/24/1995,374
34473,In Praise of Shadows,4.09,0918172020,9780918172020,23,56,6674,12/1/1977,1478
34480,Le chat  son maître et ses deux maîtresses,3.8,2070401677,9782070401673,6,210,29,1/23/1997,769
34484,Small Gods (Discworld  #13),4.29,0552152978,9780552152976,23,400,83353,8/1/2005,1232
34492,Wintersmith (Discworld  #35; Tiffany Aching  #3),4.24,0060890312,9780060890315,23,325,42146,10/1/2006,807
34493,Strata,3.49,0552133256,9780552133258,23,285,9019,4/22/1988,1232
34495,The Bromeliad Trilogy (Omnibus: Truckers / Diggers / Wings),4.07,0060094931,9780060094935,23,502,5761,9/30/2003,44
34497,The Color of Magic (Discworld  #1; Rincewind  #1),4.0,0060855924,9780060855925,23,228,239617,9/13/2005,1791
34498,The Truth (Discworld  #25; Industrial Revolution  #2),4.27,0413771164,9780413771162,23,336,43964,2/21/2002,474
34501,A Hat Full of Sky (Discworld  #32; Tiffany Aching  #2),4.3,055255264X,9780552552646,23,352,51562,5/5/2005,1002
34503,The Last Hero (Discworld #27; Rincewind #7),4.17,0060507772,9780060507770,23,176,26427,8/20/2002,793
34504,Wyrd Sisters (Discworld  #6; Witches #2),4.13,0061020664,9780061020667,23,265,72785,2/6/2001,547
34505,A Tourist Guide to Lancre,4.06,0552146080,9780552146081,23,32,1640,5/1/1998,1337
34506,The Light Fantastic (Discworld  #2; Rincewind #2),3.97,0061020702,9780061020704,23,277,91479,2/2/2000,1754
34507,Equal Rites (Discworld  #3; Witches  #1),4.03,0060855908,9780060855901,23,228,110062,9/13/2005,1149
34508,Interesting Times: The Play,4.15,0413772195,9780413772190,23,102,21339,7/4/2002,474
34509,Nanny Ogg's Cookbook,4.0,0552146730,9780552146739,23,176,5517,11/1/2001,1232
34510,Moving Pictures (Discworld  #10; Industrial Revolution  #1),3.94,0552152943,9780552152945,23,396,52713,4/1/2005,1232
34515,Darwin's Watch (The Science of Discworld  #3),3.94,0091898242,9780091898243,23,344,3601,8/3/2006,892
34517,Reaper Man (Discworld  #11; Death  #2),4.28,0552152951,9780552152952,23,352,63287,4/1/2005,1232
34521,Only You Can Save Mankind (Johnny Maxwell  #1),3.72,0060541873,9780060541873,23,210,9778,7/25/2006,915
34523,The Flying Sorcerers: More Comic Tales of Fantasy,3.99,1857237250,9781857237252,23,383,2226,2/4/1999,729
34524,Where's My Cow? (Discworld  #34.5),4.11,038560937X,9780385609371,23,32,9116,10/1/2005,475
34529,Lords and Ladies (Discworld  #14; Witches #4),4.17,055215315X,9780552153157,23,400,53721,8/1/2005,1232
34530,Guards! Guards! (Discworld  #8),4.33,0613572173,9780613572170,23,355,67,7/31/2001,570
34532,Hogfather (Discworld  #20; Death  #4),4.23,0552154288,9780552154284,23,432,60162,10/2/2006,1232
34534,The Amazing Maurice and His Educated Rodents (Discworld  #28),4.05,006001234X,9780060012342,23,256,29309,11/6/2001,44
34535,Rincewind the Wizzard,4.21,0739403451,9780739403457,5,649,1585,1/1/1999,900
34539,Going Postal (Discworld  #33),4.38,0060013133,9780060013134,5,377,969,9/28/2004,1791
34540,The Last Hero: A Discworld Fable (Discworld  #27),4.17,057506885X,9780575068858,23,160,830,10/18/2001,277
34541,Carpe Jugulum (Discworld #23; Witches #6),4.14,0061051586,9780061051586,23,296,41899,9/8/1999,793
34542,Truckers (Bromeliad Trilogy  #1),3.92,0060094966,9780060094966,23,261,7464,4/1/2004,44
34544,X-Statix  Volume 1: Good Omens,3.97,0785110593,9780785110590,23,128,400,1/1/2003,1834
34545,Elliott Erwitt: Snaps,4.72,071484330X,9780714843308,11,544,102,6/1/2003,2210
34548,If Chins Could Kill: Confessions of a B Movie Actor,4.0,0312291450,9780312291457,23,344,13622,8/24/2002,1084
34558,Real Ultimate Power: The Official Ninja Book,4.0,080652569X,9780806525693,23,193,997,7/1/2004,2143
34570,Team Yankee,4.07,0425110427,9780425110423,5,330,8870,9/1/1988,868
34578,At Sword's Point (Knights of the Blood  #2),3.52,0451454073,9780451454072,23,352,185,8/1/1994,227
34596,Treasure of Khan (Dirk Pitt  #19),3.91,0399153691,9780399153693,23,552,10987,11/28/2006,1714
34600,The Treasure Principle: Unlocking the Secret of Joyful Giving,4.13,1590525086,9781590525081,5,120,4088,10/9/2001,1468
34601,Snow Treasure,3.97,0142402249,9780142402245,23,208,5279,10/5/2006,710
34605,The Damnation Game,3.82,0425188930,9780425188934,23,433,15857,11/5/2002,2188
34607,The Damnation Game,3.82,0517681137,9780517681138,23,374,0,1/13/1989,1131
34612,Texas Hold'em for Dummies,3.82,047004604X,9780470046043,23,267,103,10/1/2006,355
34627,Soldiers of Destruction: The SS Death's Head Division  1933-1945,3.99,0691008531,9780691008530,23,375,71,5/21/1990,1510
34628,Spy Catcher: The Candid Autobiography of a Senior Intelligence Officer,3.73,0670820555,9780670820559,23,392,159,7/30/1987,2104
34637,Nobody Loves a Centurion (SPQR  #6),4.14,0312320191,9780312320195,23,288,641,10/10/2003,323
34641,The Centurion's Empire,3.61,0812564758,9780812564754,23,416,157,5/15/1999,984
34646,The Centurions (The Centurions  #1),4.14,0345296915,9780345296917,23,384,44,11/12/1981,1563
34657,The Heights of Courage: A Tank Leader's War on the Golan,4.2,0275942694,9780275942694,23,234,106,2/28/1992,1641
34658,Shattered Sword: The Untold Story of the Battle of Midway,4.42,1574889230,9781574889239,23,612,1876,11/1/2005,577
34662,Shattered Air: A True Account of Catastrophe and Courage on Yosemite's Half Dome,3.77,1580801420,9781580801423,5,264,501,2/6/2007,985
34663,Shattered Bonds: The Color of Child Welfare,4.19,0465070590,9780465070596,23,352,153,12/25/2002,287
34672,Shattered Dance,3.91,037380248X,9780373802487,23,442,426,9/26/2006,1268
34678,The Shattered Land (Eberron: The Dreaming Dark  #2),3.65,0786938218,9780786938216,23,374,515,2/7/2006,1470
34687,Koko's Kitten,4.3,0590444255,9780590444255,23,32,963,6/1/1987,846
34706,13th Directorate,2.62,0804104557,9780804104555,23,0,8,2/28/1989,1407
34708,The Aviators (Brotherhood of War  #8),4.25,0515100536,9780515100532,23,464,2567,5/1/1989,1714
34760,All I Really Need to Know I Learned in Kindergarten,4.03,034546639X,9780345466396,23,240,17354,5/4/2004,1563
34762,Legends  Lies  Cherished Myths of World History,3.47,0060922559,9780060922559,23,320,222,11/29/2011,2110
34766,Trevayne,3.62,0752858629,9780752858623,11,528,20,10/7/2004,1730
34768,Trevayne,3.62,044019069X,9780440190691,11,469,9,6/1/1986,674
34771,Red Phoenix,4.02,0751504351,9780751504354,5,791,26,4/25/1995,379
34783,Boomers  Xers  and Other Strangers: Understanding the Generational Differences that Divide Us,3.36,1561796778,9781561796779,23,384,28,10/1/1999,440
34789,The Boomer Bible,4.23,1563050757,9781563050756,23,880,209,1/10/1991,1363
34816,A Matter of Trust (Justice  #0),4.21,1933110333,9781933110332,23,240,942,2/1/2006,1682
34819,A Matter of Trust: The Case of the Mesmerizing Boss / The Case of the Confirmed Bachelor,4.04,0373771835,9780373771837,23,440,193,12/27/2005,978
34833,A Matter Of Trust,3.31,0821764608,9780821764602,23,256,4,1/1/2000,116
34835,A Matter of Trust,2.61,0373117191,9780373117192,23,224,36,12/23/1994,599
34844,Mortal Fear (Mississippi #1),4.0,0451180410,9780451180414,23,704,566,2/1/1998,1073
34845,Mortal Fear,3.75,0330307606,9780330307604,23,364,3996,3/23/1989,1019
34852,Murder On The Glitter Box (Steve Allen Mystery #3),3.6,1575662450,9781575662459,23,348,98,1/1/1998,116
34856,Lonesome Dove,4.49,068487122X,9780684871226,23,864,505,11/10/2000,688
34858,Comanche Moon,4.03,0684807548,9780684807546,23,752,202,11/6/1997,688
